checkpoint_loaded,checkpoint_path,dataset,dynamics_delta_cosine_mean,dynamics_delta_cosine_std,feature_dim,feature_mode,min_source_class_count,num_classes,sequence_length_source,sequence_length_target,source,source_compactness,source_delta_activity,source_late_early_radius_ratio,source_radius_phase_cv,source_reliability,source_samples,source_separability,suggested_strength_factor,suggested_view,target,target_assignment_entropy,target_delta_activity,target_margin,target_margin_ratio,target_nearest_distance,target_samples,task,temporal_mismatch_burstiness,temporal_mismatch_cv,temporal_mismatch_mean,temporal_mismatch_std,temporal_mismatch_top20_ratio,uniform_k3_adjusted_compression,uniform_k3_compression,uniform_k5_adjusted_compression,uniform_k5_compression,uniform_k8_adjusted_compression,uniform_k8_compression,view_dynamics_score,view_global_score,view_segmented_score
True,/data/user/timematch/outputs/timematch_31TCJ_to_32VNH_closedset_noshift_sourcephasecompact_p5_v255b_baseline_allckpt_s010_rel003_baseline_epoch_100/fold_0/model.pt,remote,0.14329124987125397,0.36264050006866455,128,pse,9,12,39,58,france/31TCJ/2017,0.5518820418074029,0.9972278475761414,0.8550366163253784,0.1827290803194046,0.896638005669001,2048,0.4948393099687316,0.8901097503592518,global,austria/33UVP/2017,0.5632846845392868,1.3926740884780884,0.12042342871427536,0.1166762039065361,0.9153091907501221,2048,FR2->AT1,3.0262198448181152,0.4077474444239135,1.615618348121643,0.658764660358429,0.31553390622138977,0.04632868414691184,0.08024363479026209,0.05615007248076984,0.12555537900854163,0.11067889610009307,0.31304719186646857,0.048637238854645756,0.06043900143700705,0.004777408184065802
