checkpoint_loaded,dataset,dynamics_delta_cosine_mean,dynamics_delta_cosine_std,feature_dim,feature_mode,min_source_class_count,num_classes,sequence_length_source,sequence_length_target,source,source_compactness,source_delta_activity,source_late_early_radius_ratio,source_radius_phase_cv,source_reliability,source_samples,source_separability,suggested_strength_factor,suggested_view,target,target_assignment_entropy,target_delta_activity,target_margin,target_margin_ratio,target_nearest_distance,target_samples,task,temporal_mismatch_burstiness,temporal_mismatch_cv,temporal_mismatch_mean,temporal_mismatch_std,temporal_mismatch_top20_ratio,uniform_k3_adjusted_compression,uniform_k3_compression,uniform_k5_adjusted_compression,uniform_k5_compression,uniform_k8_adjusted_compression,uniform_k8_compression,view_dynamics_score,view_global_score,view_segmented_score
False,remote,-0.12042228877544403,0.7794389128684998,10,raw_input,8,12,39,62,france/31TCJ/2017,0.010858805830480378,0.041281312704086304,1.3080382347106934,0.6731445789337158,0.559688950038824,2048,0.006078113322887061,0.875,global,france/30TXT/2017,0.456052049703879,0.03746332600712776,0.001614550594240427,0.08176828175783157,0.025981279090046883,2048,FR2->FR1,2.57781720161438,0.5851996134345496,0.04448318108916283,0.02603212557733059,0.39765629172325134,0.016635598512049536,0.02881370183718701,0.05640301256848315,0.12612097023890334,0.07604293551081759,0.21508190144412176,0.01421060417279959,0.02038376317258852,0.001822512952603744
