checkpoint_loaded,checkpoint_path,dataset,dynamics_delta_cosine_mean,dynamics_delta_cosine_std,feature_dim,feature_mode,min_source_class_count,num_classes,sequence_length_source,sequence_length_target,source,source_compactness,source_delta_activity,source_late_early_radius_ratio,source_radius_phase_cv,source_reliability,source_samples,source_separability,suggested_strength_factor,suggested_view,target,target_assignment_entropy,target_delta_activity,target_margin,target_margin_ratio,target_nearest_distance,target_samples,task,temporal_mismatch_burstiness,temporal_mismatch_cv,temporal_mismatch_mean,temporal_mismatch_std,temporal_mismatch_top20_ratio,uniform_k3_adjusted_compression,uniform_k3_compression,uniform_k5_adjusted_compression,uniform_k5_compression,uniform_k8_adjusted_compression,uniform_k8_compression,view_dynamics_score,view_global_score,view_segmented_score
True,/data/user/timematch/outputs/pseltae_33UVP_closedset_noshift_sourcephasecompact_p5_v255b_baseline_s010_rel003_ckptbank/fold_0/model.pt,remote,-0.004658817313611507,0.3500174283981323,128,pse,15,10,58,62,austria/33UVP/2017,0.6249422261316795,1.6179500818252563,1.1176425218582153,0.17197223007678986,1.061995356097918,2048,0.6636868039766948,0.9038039358862267,global,france/30TXT/2017,0.6438482713939159,1.4500304460525513,0.20866714417934418,0.15731394290924072,1.236966609954834,2048,AT1->FR1,1.792913794517517,0.2961098517239105,2.0439043045043945,0.6052204966545105,0.3031611740589142,0.036776813151297605,0.06369930891851472,0.09778068525414418,0.2186442591147777,0.15681727836922943,0.44354624376840257,0.07431827428128251,0.1152157435449064,0.014601810740948499
