run_type,source,target,seed,source_experiment,timematch_experiment,source_accuracy,timematch_accuracy,timematch_minus_source_accuracy,source_macro_f1,timematch_macro_f1,timematch_minus_source_macro_f1
baseline,france/30TXT/2017,austria/33UVP/2017,111,pseltae_FR1_baseline,timematch_FR1_to_AT1_baseline,0.9022678734872368,0.914980168819282,0.01271229533204521,0.6243523766719584,0.633669375849065,0.0093169991771066
