group_name,group_value,metric,family,corr_with_target_f1,abs_corr,pair_count,task_count
target,FR2,source_encoded_interphase_boundary_sharpness_mean,inter_phase_contrast,0.9887708014564908,0.9887708014564908,3,3
target,FR2,source_encoded_interphase_adjacent_jump_cv,inter_phase_contrast,0.8370332235355449,0.8370332235355449,3,3
target,FR2,source_encoded_intraphase_radius_mean,intra_phase_compact_smooth,-0.7434143966585616,0.7434143966585616,3,3
target,FR2,source_encoded_interphase_adjacent_jump_mean,inter_phase_contrast,-0.7012474000207376,0.7012474000207376,3,3
target,FR2,source_encoded_amplitude_late_early_energy_ratio_mean,amplitude_spread,0.6758237885979572,0.6758237885979572,3,3
target,FR2,source_encoded_interphase_global_separation_mean,inter_phase_contrast,-0.6518757952126643,0.6518757952126643,3,3
target,FR2,source_encoded_amplitude_excursion_mean,amplitude_spread,-0.6479988456902093,0.6479988456902093,3,3
target,FR2,source_encoded_amplitude_phase_energy_cv_mean,amplitude_spread,-0.5445172814934192,0.5445172814934192,3,3
target,FR2,source_encoded_trend_path_length_mean,trend_activity,-0.4183828599940843,0.4183828599940843,3,3
target,FR2,source_encoded_intraphase_internal_step_mean,intra_phase_compact_smooth,-0.33884120880258,0.33884120880258,3,3
target,FR2,source_encoded_trend_curvature_mean,trend_activity,-0.2913310232426372,0.2913310232426372,3,3
target,FR2,source_encoded_trend_directionality_mean,trend_activity,-0.1928064971417932,0.1928064971417932,3,3
target,FR2,source_encoded_interphase_early_late_shift_mean,inter_phase_contrast,0.022247731328094416,0.022247731328094416,3,3
