group_name,group_value,metric,family,corr_with_target_f1,abs_corr,pair_count,task_count
target,FR2,source_encoded_intraphase_radius_mean,intra_phase_compact_smooth,-0.8008464941451378,0.8008464941451378,3,3
target,FR2,source_encoded_trend_burstiness_mean,trend_activity,0.7533040105475631,0.7533040105475631,3,3
target,FR2,source_encoded_intraphase_late_early_radius_ratio_mean,intra_phase_compact_smooth,0.7437724088211437,0.7437724088211437,3,3
target,FR2,source_encoded_interphase_global_separation_mean,inter_phase_contrast,-0.7179118184462157,0.7179118184462157,3,3
target,FR2,source_encoded_amplitude_excursion_mean,amplitude_spread,-0.7141224051491758,0.7141224051491758,3,3
target,FR2,source_encoded_interphase_adjacent_jump_mean,inter_phase_contrast,-0.692619548961036,0.692619548961036,3,3
target,FR2,source_encoded_amplitude_late_early_energy_ratio_mean,amplitude_spread,-0.6847320339739393,0.6847320339739393,3,3
target,FR2,source_encoded_interphase_early_late_shift_mean,inter_phase_contrast,-0.6669536027756664,0.6669536027756664,3,3
target,FR2,source_encoded_trend_path_length_mean,trend_activity,-0.6148696017009736,0.6148696017009736,3,3
target,FR2,source_encoded_trend_curvature_mean,trend_activity,-0.5776824401356184,0.5776824401356184,3,3
target,FR2,source_encoded_intraphase_internal_step_mean,intra_phase_compact_smooth,-0.5685859355848615,0.5685859355848615,3,3
target,FR2,source_encoded_intraphase_radius_phase_cv_mean,intra_phase_compact_smooth,0.4358033838887944,0.4358033838887944,3,3
target,FR2,source_encoded_trend_directionality_mean,trend_activity,-0.188613991867897,0.188613991867897,3,3
