group_name,group_value,metric,family,corr_with_target_f1,abs_corr,pair_count,task_count
target,FR1,source_encoded_interphase_adjacent_jump_mean,inter_phase_contrast,-0.3143005027973161,0.3143005027973161,3,3
target,FR1,source_encoded_interphase_early_late_shift_mean,inter_phase_contrast,0.289457904708235,0.289457904708235,3,3
target,FR1,source_encoded_intraphase_radius_phase_cv_mean,intra_phase_compact_smooth,-0.18979768316654153,0.18979768316654153,3,3
target,FR2,source_encoded_interphase_early_late_shift_mean,inter_phase_contrast,-0.9997512426336156,0.9997512426336156,3,3
target,FR2,source_encoded_amplitude_phase_energy_cv_mean,amplitude_spread,0.9923598989527733,0.9923598989527733,3,3
target,FR2,source_encoded_amplitude_excursion_cv,amplitude_spread,0.9572635171101243,0.9572635171101243,3,3
target,FR2,source_encoded_trend_burstiness_mean,trend_activity,0.9568413061254698,0.9568413061254698,3,3
target,FR2,source_encoded_intraphase_radius_mean,intra_phase_compact_smooth,-0.93893947024844,0.93893947024844,3,3
target,FR2,source_encoded_intraphase_radius_phase_cv_mean,intra_phase_compact_smooth,0.9214053852970836,0.9214053852970836,3,3
target,FR2,source_encoded_interphase_adjacent_jump_cv,inter_phase_contrast,0.8489604994076463,0.8489604994076463,3,3
target,FR2,source_encoded_interphase_global_separation_mean,inter_phase_contrast,-0.8475938521298623,0.8475938521298623,3,3
target,FR2,source_encoded_amplitude_excursion_mean,amplitude_spread,-0.8357373439044503,0.8357373439044503,3,3
target,FR2,source_encoded_intraphase_late_early_radius_ratio_mean,intra_phase_compact_smooth,0.8353468933776141,0.8353468933776141,3,3
target,FR2,source_encoded_interphase_boundary_sharpness_mean,inter_phase_contrast,0.8345629847652796,0.8345629847652796,3,3
target,FR2,source_encoded_interphase_adjacent_jump_mean,inter_phase_contrast,-0.7895981718094448,0.7895981718094448,3,3
target,FR2,source_encoded_trend_path_length_mean,trend_activity,-0.7467355274286646,0.7467355274286646,3,3
target,FR2,source_encoded_trend_curvature_mean,trend_activity,-0.7076422557180374,0.7076422557180374,3,3
target,FR2,source_encoded_intraphase_internal_step_mean,intra_phase_compact_smooth,-0.7007482809902117,0.7007482809902117,3,3
target,FR2,source_encoded_trend_directionality_mean,trend_activity,-0.36477255704943734,0.36477255704943734,3,3
target,FR2,source_encoded_amplitude_late_early_energy_ratio_mean,amplitude_spread,0.30997663394912567,0.30997663394912567,3,3
