checkpoint_loaded,checkpoint_path,dataset,dynamics_delta_cosine_mean,dynamics_delta_cosine_std,feature_dim,feature_mode,min_source_class_count,num_classes,sequence_length_source,sequence_length_target,source,source_compactness,source_delta_activity,source_late_early_radius_ratio,source_radius_phase_cv,source_reliability,source_samples,source_separability,suggested_strength_factor,suggested_view,target,target_assignment_entropy,target_delta_activity,target_margin,target_margin_ratio,target_nearest_distance,target_samples,task,temporal_mismatch_burstiness,temporal_mismatch_cv,temporal_mismatch_mean,temporal_mismatch_std,temporal_mismatch_top20_ratio,uniform_k3_adjusted_compression,uniform_k3_compression,uniform_k5_adjusted_compression,uniform_k5_compression,uniform_k8_adjusted_compression,uniform_k8_compression,view_dynamics_score,view_global_score,view_segmented_score
True,/data/user/timematch/outputs/timematch_31TCJ_to_32VNH_closedset_noshift_sourcephasecompact_p5_v255b_baseline_allckpt_s010_rel003_baseline_epoch_100/fold_0/model.pt,remote,0.08727212995290756,0.3295747637748718,128,pse,2,12,39,52,france/31TCJ/2017,0.5505809076785226,1.00575590133667,0.8858979940414429,0.1713196188211441,0.9127468443285972,2048,0.5025418987779906,0.8830131627443253,global,denmark/32VNH/2017,0.5807102970720971,1.1160385608673096,0.05764611437916756,0.05173978954553604,1.08815336227417,2048,FR2->DK1,1.7641475200653076,0.2239414342763147,1.53556227684021,0.3438762426376343,0.2739053964614868,0.12107614445679786,0.20971003378372277,0.14100940212230248,0.3153066086120715,0.10572521061741294,0.2990360534797947,0.02132715140203012,0.032052650977301256,0.005531878883536447
