group_name,group_value,metric,family,corr_with_target_f1,abs_corr,pair_count,task_count
target,FR2,source_encoded_amplitude_excursion_cv,amplitude_spread,0.9078820275262345,0.9078820275262345,3,3
target,FR2,source_encoded_interphase_adjacent_jump_cv,inter_phase_contrast,0.8995037314685518,0.8995037314685518,3,3
target,FR2,source_encoded_interphase_adjacent_jump_mean,inter_phase_contrast,-0.8975863838025997,0.8975863838025997,3,3
target,FR2,source_encoded_amplitude_excursion_mean,amplitude_spread,-0.8783213053361398,0.8783213053361398,3,3
target,FR2,source_encoded_amplitude_late_early_energy_ratio_mean,amplitude_spread,-0.8560054506822896,0.8560054506822896,3,3
target,FR2,source_encoded_intraphase_radius_phase_cv_mean,intra_phase_compact_smooth,0.8328396137215993,0.8328396137215993,3,3
target,FR2,source_encoded_trend_path_length_mean,trend_activity,-0.7463341477662204,0.7463341477662204,3,3
target,FR2,source_encoded_trend_curvature_mean,trend_activity,-0.7195200303056924,0.7195200303056924,3,3
target,FR2,source_encoded_amplitude_phase_energy_cv_mean,amplitude_spread,0.7135704870662859,0.7135704870662859,3,3
target,FR2,source_encoded_intraphase_internal_step_mean,intra_phase_compact_smooth,-0.7029072569031823,0.7029072569031823,3,3
target,FR2,source_encoded_intraphase_late_early_radius_ratio_mean,intra_phase_compact_smooth,0.6851985598530208,0.6851985598530208,3,3
target,FR2,source_encoded_trend_burstiness_mean,trend_activity,0.5508882437912835,0.5508882437912835,3,3
target,FR2,source_encoded_trend_directionality_mean,trend_activity,0.06370620543829612,0.06370620543829612,3,3
