run_type,source,target,seed,source_experiment,timematch_experiment,source_accuracy,timematch_accuracy,timematch_minus_source_accuracy,source_macro_f1,timematch_macro_f1,timematch_minus_source_macro_f1
baseline,france/31TCJ/2017,austria/33UVP/2017,111,pseltae_FR2_baseline,timematch_FR2_to_AT1_baseline,0.885996135462219,0.8368758262991965,-0.04912030916302246,0.53023107277319,0.5648312399410934,0.03460016716790337
