checkpoint_loaded,dataset,dynamics_delta_cosine_mean,dynamics_delta_cosine_std,feature_dim,feature_mode,min_source_class_count,num_classes,sequence_length_source,sequence_length_target,source,source_compactness,source_delta_activity,source_late_early_radius_ratio,source_radius_phase_cv,source_reliability,source_samples,source_separability,suggested_strength_factor,suggested_view,target,target_assignment_entropy,target_delta_activity,target_margin,target_margin_ratio,target_nearest_distance,target_samples,task,temporal_mismatch_burstiness,temporal_mismatch_cv,temporal_mismatch_mean,temporal_mismatch_std,temporal_mismatch_top20_ratio,uniform_k3_adjusted_compression,uniform_k3_compression,uniform_k5_adjusted_compression,uniform_k5_compression,uniform_k8_adjusted_compression,uniform_k8_compression,view_dynamics_score,view_global_score,view_segmented_score
False,remote,-0.09568536281585693,0.8050010204315186,10,raw_input,9,12,52,62,denmark/32VNH/2017,0.02033026719385589,0.04678621515631676,0.9911634922027588,0.4000837504863739,0.3482275272606437,2048,0.007079906900991883,0.875,global,france/30TXT/2017,0.5625215247443885,0.037656091153621674,0.004469582810997963,0.16730093955993652,0.02142738178372383,2048,DK1->FR1,2.8633639812469482,0.5975528744291088,0.044258203357458115,0.02644721418619156,0.3778626620769501,0.020075834249851803,0.03477236492507474,0.07017585060697305,0.15691797233606164,0.06879354664150536,0.19457753332832595,0.02140355526812001,0.029630645509461248,0.0033218807596228925
