checkpoint_loaded,checkpoint_path,dataset,dynamics_delta_cosine_mean,dynamics_delta_cosine_std,feature_dim,feature_mode,min_source_class_count,num_classes,sequence_length_source,sequence_length_target,source,source_compactness,source_delta_activity,source_late_early_radius_ratio,source_radius_phase_cv,source_reliability,source_samples,source_separability,suggested_strength_factor,suggested_view,target,target_assignment_entropy,target_delta_activity,target_margin,target_margin_ratio,target_nearest_distance,target_samples,task,temporal_mismatch_burstiness,temporal_mismatch_cv,temporal_mismatch_mean,temporal_mismatch_std,temporal_mismatch_top20_ratio,uniform_k3_adjusted_compression,uniform_k3_compression,uniform_k5_adjusted_compression,uniform_k5_compression,uniform_k8_adjusted_compression,uniform_k8_compression,view_dynamics_score,view_global_score,view_segmented_score
True,/data/user/timematch/outputs/timematch_33UVP_to_32VNH_closedset_noshift_sourcephasecompact_p5_v255b_baseline_allckpt_s010_rel003_baseline_epoch_30/fold_0/model.pt,remote,0.12028800696134567,0.4347565472126007,128,pse,18,10,58,52,austria/33UVP/2017,0.7847922733490122,1.5281189680099487,1.0823392868041992,0.17807872593402863,1.1129449255712445,2048,0.8734316911962298,0.8866688795887676,global,denmark/32VNH/2017,0.8138980097084644,2.116380453109741,0.07839317619800568,0.05703242868185043,1.3299647569656372,2048,AT1->DK1,1.6366292238235474,0.27300338552850123,2.2383158206939697,0.611068069934845,0.28074440360069275,0.03977087220532164,0.06888517132094596,0.07993103339576148,0.17873122418472853,0.0949989405443905,0.2686975802579047,0.03328268842908002,0.0466755183550704,0.00474934956688742
