source,target,source_dataset,target_dataset,timematch_experiment,class_name,class_f1,class_precision,class_recall,class_support,class_fold_count,target_f1,pse_early_curve_distance,pse_late_curve_distance,pse_mid_curve_distance,prototype_distance,raw_source_curve_spread,domain_ndvi_curve_mse,raw_source_ndvi_q90_range_mean,source_ndvi_q90_range_mean,target_curve_spread,target_curve_activity_range,classwise_curve_shift_mse_mean,best_shifted_curve_mse,domain_bandwise_curve_mse,global_curve_shift_mse,target_fisher_ratio,source_curve_activity_range,source_fisher_ratio,source_curve_spread,raw_curve_spread_gap,pse_trend_curve_distance,raw_target_ndvi_q90_range_std,target_ndvi_q90_range_std,raw_source_ndvi_q90_range_std,source_ndvi_q90_range_std,raw_target_fisher_ratio,raw_target_ndvi_q90_range_mean,target_ndvi_q90_range_mean,raw_target_class_curve_variance_mean,target_class_curve_variance_mean,raw_source_curve_activity_range,raw_source_class_curve_variance_mean,source_class_curve_variance_mean,raw_target_curve_activity_range,mmd,class_relative_curve_structure_corr,relation_structure_distance,class_relative_curve_structure_mse,ndvi_q90_range_mean_gap,raw_ndvi_q90_range_mean_gap,raw_fisher_ratio_gap,acf_distance,curve_spread_gap,fisher_ratio_gap,raw_target_curve_spread,curve_activity_range_gap,coral,raw_source_fisher_ratio,raw_curve_activity_range_gap,class_curve_variance_mean_gap,raw_class_curve_variance_mean_gap
FR1,FR2,france/30TXT/2017,france/31TCJ/2017,timematch_30TXT_to_31TCJ_closedset_noshift,winter_wheat,0.98,0.97,0.99,4490.0,1,0.7945527984749808,0.5193429589271545,0.5611624121665955,0.6038485765457153,0.6807579398155212,0.12325584888458252,0.03603022173047066,0.7321340116587552,0.7321340116587552,5.334492206573486,3.199835777282715,0.0002772654115688056,0.00018040130089502782,0.00023987554595805705,0.00023987554595805705,2.4662702083587646,2.8031296730041504,2.6234934329986572,4.2577691078186035,0.016413740813732147,4.730293273925781,0.03394764737904725,0.03394764737904725,0.05812385301532046,0.05812385301532046,0.0795603096485138,0.6586114710027521,0.6586114710027521,0.00012095875717932358,0.00012095875717932358,0.15825997292995453,0.00013859994942322373,0.00013859994942322373,0.13678763806819916,0.10325384140014648,0.4541029022023368,0.0010100974468514323,0.002693342976272106,0.07352254065600317,0.07352254065600317,-0.05599726736545563,0.07656922936439514,-1.0767230987548828,0.15722322463989258,0.10684210807085037,-0.39670610427856445,1.5111445463844575e-05,0.023563042283058167,0.02147233486175537,1.764119224390015e-05,1.764119224390015e-05
FR1,DK1,france/30TXT/2017,denmark/32VNH/2017,timematch_30TXT_to_32VNH_closedset_noshift,corn,0.98,0.98,0.98,623.0,1,0.6581404601787256,0.683323085308075,0.49108296632766724,0.5017753839492798,1.1290631294250488,0.12325584888458252,0.03144913911819458,0.7321340116587552,0.7321340116587552,4.350472450256348,3.111912488937378,0.00023077808145899326,0.0001637448585825041,0.00016374487313441932,0.0001637448585825041,2.7718522548675537,2.782447338104248,2.8350212574005127,4.2844157218933105,-0.032970622181892395,4.8849263191223145,0.06577309494737843,0.06577309494737843,0.05812385301532046,0.05812385301532046,0.021165624260902405,0.6677387654781342,0.6677387654781342,0.0001680984569247812,0.0001680984569247812,0.15825997292995453,0.00013859994942322373,0.00013859994942322373,0.17221680283546448,0.07993006706237793,-0.17035706514454035,0.003341841744259,0.017287269234657288,0.06439524618062109,0.06439524618062109,0.0023974180221557617,0.04414838179945946,-0.06605672836303711,0.06316900253295898,0.15622647106647491,-0.3294651508331299,1.2812982276955154e-05,0.023563042283058167,-0.013956829905509949,-2.949850750155747e-05,-2.949850750155747e-05
FR1,DK1,france/30TXT/2017,denmark/32VNH/2017,timematch_30TXT_to_32VNH_closedset_noshift,horsebeans,0.9,0.88,0.93,56.0,1,0.6581404601787256,0.683323085308075,0.49108296632766724,0.5017753839492798,1.1290631294250488,0.12325584888458252,0.03144913911819458,0.7321340116587552,0.7321340116587552,4.350472450256348,3.111912488937378,0.00023077808145899326,0.0001637448585825041,0.00016374487313441932,0.0001637448585825041,2.7718522548675537,2.782447338104248,2.8350212574005127,4.2844157218933105,-0.032970622181892395,4.8849263191223145,0.06577309494737843,0.06577309494737843,0.05812385301532046,0.05812385301532046,0.021165624260902405,0.6677387654781342,0.6677387654781342,0.0001680984569247812,0.0001680984569247812,0.15825997292995453,0.00013859994942322373,0.00013859994942322373,0.17221680283546448,0.07993006706237793,-0.17035706514454035,0.003341841744259,0.017287269234657288,0.06439524618062109,0.06439524618062109,0.0023974180221557617,0.04414838179945946,-0.06605672836303711,0.06316900253295898,0.15622647106647491,-0.3294651508331299,1.2812982276955154e-05,0.023563042283058167,-0.013956829905509949,-2.949850750155747e-05,-2.949850750155747e-05
FR1,DK1,france/30TXT/2017,denmark/32VNH/2017,timematch_30TXT_to_32VNH_closedset_noshift,meadow,0.95,0.92,0.99,2150.0,1,0.6581404601787256,0.683323085308075,0.49108296632766724,0.5017753839492798,1.1290631294250488,0.12325584888458252,0.03144913911819458,0.7321340116587552,0.7321340116587552,4.350472450256348,3.111912488937378,0.00023077808145899326,0.0001637448585825041,0.00016374487313441932,0.0001637448585825041,2.7718522548675537,2.782447338104248,2.8350212574005127,4.2844157218933105,-0.032970622181892395,4.8849263191223145,0.06577309494737843,0.06577309494737843,0.05812385301532046,0.05812385301532046,0.021165624260902405,0.6677387654781342,0.6677387654781342,0.0001680984569247812,0.0001680984569247812,0.15825997292995453,0.00013859994942322373,0.00013859994942322373,0.17221680283546448,0.07993006706237793,-0.17035706514454035,0.003341841744259,0.017287269234657288,0.06439524618062109,0.06439524618062109,0.0023974180221557617,0.04414838179945946,-0.06605672836303711,0.06316900253295898,0.15622647106647491,-0.3294651508331299,1.2812982276955154e-05,0.023563042283058167,-0.013956829905509949,-2.949850750155747e-05,-2.949850750155747e-05
FR1,DK1,france/30TXT/2017,denmark/32VNH/2017,timematch_30TXT_to_32VNH_closedset_noshift,spring_barley,0.95,0.98,0.91,2250.0,1,0.6581404601787256,0.683323085308075,0.49108296632766724,0.5017753839492798,1.1290631294250488,0.12325584888458252,0.03144913911819458,0.7321340116587552,0.7321340116587552,4.350472450256348,3.111912488937378,0.00023077808145899326,0.0001637448585825041,0.00016374487313441932,0.0001637448585825041,2.7718522548675537,2.782447338104248,2.8350212574005127,4.2844157218933105,-0.032970622181892395,4.8849263191223145,0.06577309494737843,0.06577309494737843,0.05812385301532046,0.05812385301532046,0.021165624260902405,0.6677387654781342,0.6677387654781342,0.0001680984569247812,0.0001680984569247812,0.15825997292995453,0.00013859994942322373,0.00013859994942322373,0.17221680283546448,0.07993006706237793,-0.17035706514454035,0.003341841744259,0.017287269234657288,0.06439524618062109,0.06439524618062109,0.0023974180221557617,0.04414838179945946,-0.06605672836303711,0.06316900253295898,0.15622647106647491,-0.3294651508331299,1.2812982276955154e-05,0.023563042283058167,-0.013956829905509949,-2.949850750155747e-05,-2.949850750155747e-05
FR1,DK1,france/30TXT/2017,denmark/32VNH/2017,timematch_30TXT_to_32VNH_closedset_noshift,spring_peas,0.37,0.38,0.35,48.0,1,0.6581404601787256,0.683323085308075,0.49108296632766724,0.5017753839492798,1.1290631294250488,0.12325584888458252,0.03144913911819458,0.7321340116587552,0.7321340116587552,4.350472450256348,3.111912488937378,0.00023077808145899326,0.0001637448585825041,0.00016374487313441932,0.0001637448585825041,2.7718522548675537,2.782447338104248,2.8350212574005127,4.2844157218933105,-0.032970622181892395,4.8849263191223145,0.06577309494737843,0.06577309494737843,0.05812385301532046,0.05812385301532046,0.021165624260902405,0.6677387654781342,0.6677387654781342,0.0001680984569247812,0.0001680984569247812,0.15825997292995453,0.00013859994942322373,0.00013859994942322373,0.17221680283546448,0.07993006706237793,-0.17035706514454035,0.003341841744259,0.017287269234657288,0.06439524618062109,0.06439524618062109,0.0023974180221557617,0.04414838179945946,-0.06605672836303711,0.06316900253295898,0.15622647106647491,-0.3294651508331299,1.2812982276955154e-05,0.023563042283058167,-0.013956829905509949,-2.949850750155747e-05,-2.949850750155747e-05
FR1,DK1,france/30TXT/2017,denmark/32VNH/2017,timematch_30TXT_to_32VNH_closedset_noshift,sunflowers,0.0,0.0,0.0,0.0,1,0.6581404601787256,0.683323085308075,0.49108296632766724,0.5017753839492798,1.1290631294250488,0.12325584888458252,0.03144913911819458,0.7321340116587552,0.7321340116587552,4.350472450256348,3.111912488937378,0.00023077808145899326,0.0001637448585825041,0.00016374487313441932,0.0001637448585825041,2.7718522548675537,2.782447338104248,2.8350212574005127,4.2844157218933105,-0.032970622181892395,4.8849263191223145,0.06577309494737843,0.06577309494737843,0.05812385301532046,0.05812385301532046,0.021165624260902405,0.6677387654781342,0.6677387654781342,0.0001680984569247812,0.0001680984569247812,0.15825997292995453,0.00013859994942322373,0.00013859994942322373,0.17221680283546448,0.07993006706237793,-0.17035706514454035,0.003341841744259,0.017287269234657288,0.06439524618062109,0.06439524618062109,0.0023974180221557617,0.04414838179945946,-0.06605672836303711,0.06316900253295898,0.15622647106647491,-0.3294651508331299,1.2812982276955154e-05,0.023563042283058167,-0.013956829905509949,-2.949850750155747e-05,-2.949850750155747e-05
FR1,DK1,france/30TXT/2017,denmark/32VNH/2017,timematch_30TXT_to_32VNH_closedset_noshift,winter_barley,0.95,0.99,0.92,602.0,1,0.6581404601787256,0.683323085308075,0.49108296632766724,0.5017753839492798,1.1290631294250488,0.12325584888458252,0.03144913911819458,0.7321340116587552,0.7321340116587552,4.350472450256348,3.111912488937378,0.00023077808145899326,0.0001637448585825041,0.00016374487313441932,0.0001637448585825041,2.7718522548675537,2.782447338104248,2.8350212574005127,4.2844157218933105,-0.032970622181892395,4.8849263191223145,0.06577309494737843,0.06577309494737843,0.05812385301532046,0.05812385301532046,0.021165624260902405,0.6677387654781342,0.6677387654781342,0.0001680984569247812,0.0001680984569247812,0.15825997292995453,0.00013859994942322373,0.00013859994942322373,0.17221680283546448,0.07993006706237793,-0.17035706514454035,0.003341841744259,0.017287269234657288,0.06439524618062109,0.06439524618062109,0.0023974180221557617,0.04414838179945946,-0.06605672836303711,0.06316900253295898,0.15622647106647491,-0.3294651508331299,1.2812982276955154e-05,0.023563042283058167,-0.013956829905509949,-2.949850750155747e-05,-2.949850750155747e-05
FR1,DK1,france/30TXT/2017,denmark/32VNH/2017,timematch_30TXT_to_32VNH_closedset_noshift,winter_oat,0.0,0.0,0.0,0.0,1,0.6581404601787256,0.683323085308075,0.49108296632766724,0.5017753839492798,1.1290631294250488,0.12325584888458252,0.03144913911819458,0.7321340116587552,0.7321340116587552,4.350472450256348,3.111912488937378,0.00023077808145899326,0.0001637448585825041,0.00016374487313441932,0.0001637448585825041,2.7718522548675537,2.782447338104248,2.8350212574005127,4.2844157218933105,-0.032970622181892395,4.8849263191223145,0.06577309494737843,0.06577309494737843,0.05812385301532046,0.05812385301532046,0.021165624260902405,0.6677387654781342,0.6677387654781342,0.0001680984569247812,0.0001680984569247812,0.15825997292995453,0.00013859994942322373,0.00013859994942322373,0.17221680283546448,0.07993006706237793,-0.17035706514454035,0.003341841744259,0.017287269234657288,0.06439524618062109,0.06439524618062109,0.0023974180221557617,0.04414838179945946,-0.06605672836303711,0.06316900253295898,0.15622647106647491,-0.3294651508331299,1.2812982276955154e-05,0.023563042283058167,-0.013956829905509949,-2.949850750155747e-05,-2.949850750155747e-05
FR1,DK1,france/30TXT/2017,denmark/32VNH/2017,timematch_30TXT_to_32VNH_closedset_noshift,winter_rapeseed,0.99,0.99,0.99,460.0,1,0.6581404601787256,0.683323085308075,0.49108296632766724,0.5017753839492798,1.1290631294250488,0.12325584888458252,0.03144913911819458,0.7321340116587552,0.7321340116587552,4.350472450256348,3.111912488937378,0.00023077808145899326,0.0001637448585825041,0.00016374487313441932,0.0001637448585825041,2.7718522548675537,2.782447338104248,2.8350212574005127,4.2844157218933105,-0.032970622181892395,4.8849263191223145,0.06577309494737843,0.06577309494737843,0.05812385301532046,0.05812385301532046,0.021165624260902405,0.6677387654781342,0.6677387654781342,0.0001680984569247812,0.0001680984569247812,0.15825997292995453,0.00013859994942322373,0.00013859994942322373,0.17221680283546448,0.07993006706237793,-0.17035706514454035,0.003341841744259,0.017287269234657288,0.06439524618062109,0.06439524618062109,0.0023974180221557617,0.04414838179945946,-0.06605672836303711,0.06316900253295898,0.15622647106647491,-0.3294651508331299,1.2812982276955154e-05,0.023563042283058167,-0.013956829905509949,-2.949850750155747e-05,-2.949850750155747e-05
