run_type,source,target,seed,source_experiment,timematch_experiment,source_accuracy,timematch_accuracy,timematch_minus_source_accuracy,source_macro_f1,timematch_macro_f1,timematch_minus_source_macro_f1
baseline,denmark/32VNH/2017,france/31TCJ/2017,111,pseltae_DK1_baseline,timematch_DK1_to_FR2_baseline,0.8252427184466019,0.8947295423023578,0.06948682385575589,0.4196092072002466,0.5071108667473695,0.08750165954712291
