run_type,source,target,seed,source_experiment,timematch_experiment,source_accuracy,timematch_accuracy,timematch_minus_source_accuracy,source_macro_f1,timematch_macro_f1,timematch_minus_source_macro_f1
baseline,austria/33UVP/2017,france/31TCJ/2017,111,pseltae_AT1_baseline,timematch_AT1_to_FR2_baseline,0.8311385230871812,0.8541979218758682,0.023059398788687013,0.5750751230200516,0.5933814178529988,0.018306294832947212
