source,target,source_dataset,target_dataset,timematch_experiment,class_name,class_f1,class_precision,class_recall,class_support,class_fold_count,target_f1,prototype_distance,target_fisher_ratio,pse_mid_curve_distance,raw_source_curve_spread,target_curve_spread,target_curve_activity_range,pse_late_curve_distance,source_fisher_ratio,raw_source_ndvi_q90_range_mean,source_ndvi_q90_range_mean,domain_ndvi_curve_mse,raw_source_ndvi_q90_range_std,source_ndvi_q90_range_std,pse_early_curve_distance,classwise_curve_shift_mse_mean,best_shifted_curve_mse,acf_distance,domain_bandwise_curve_mse,global_curve_shift_mse,raw_curve_spread_gap,class_relative_curve_structure_corr,raw_target_curve_activity_range,curve_spread_gap,pse_trend_curve_distance,raw_target_fisher_ratio,raw_target_ndvi_q90_range_mean,target_ndvi_q90_range_mean,source_curve_activity_range,raw_target_class_curve_variance_mean,target_class_curve_variance_mean,source_curve_spread,fisher_ratio_gap,raw_curve_activity_range_gap,mmd,raw_target_ndvi_q90_range_std,target_ndvi_q90_range_std,class_relative_curve_structure_mse,relation_structure_distance,ndvi_q90_range_mean_gap,raw_ndvi_q90_range_mean_gap,raw_fisher_ratio_gap,class_curve_variance_mean_gap,raw_class_curve_variance_mean_gap,raw_source_fisher_ratio,coral,curve_activity_range_gap,raw_source_class_curve_variance_mean,source_class_curve_variance_mean,raw_target_curve_spread,raw_source_curve_activity_range
FR1,DK1,france/30TXT/2017,denmark/32VNH/2017,timematch_30TXT_to_32VNH_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,winter_wheat,0.96,0.93,0.98,1560.0,1,0.6732770937211304,2.359753131866455,2.872361183166504,0.13870340585708618,0.12325584888458252,1.1787441968917847,0.8589188456535339,0.13193677365779877,2.5324923992156982,0.7321340116587552,0.7321340116587552,0.03144913911819458,0.05812385301532046,0.05812385301532046,0.1654343158006668,0.00023077808145899326,0.0001637448585825041,0.04414838179945946,0.00016374487313441932,0.0001637448585825041,-0.032970622181892395,-0.17035706514454035,0.17221680283546448,-0.06661820411682129,1.4983680248260498,0.021165624260902405,0.6677387654781342,0.6677387654781342,0.7856743335723877,0.0001680984569247812,0.0001680984569247812,1.1121259927749634,-0.33986878395080566,-0.013956829905509949,0.10734832286834717,0.06577309494737843,0.06577309494737843,0.017287269234657288,0.0034159068018198013,0.06439524618062109,0.06439524618062109,0.0023974180221557617,-2.949850750155747e-05,-2.949850750155747e-05,0.023563042283058167,0.00021800611284561455,-0.07324451208114624,0.00013859994942322373,0.00013859994942322373,0.15622647106647491,0.15825997292995453
FR1,AT1,france/30TXT/2017,austria/33UVP/2017,timematch_30TXT_to_33UVP_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,corn,1.0,1.0,1.0,1813.0,1,0.7870006331643015,1.5511598587036133,4.326128005981445,0.2000514268875122,0.12325584888458252,1.4997385740280151,1.0430039167404175,0.1576234996318817,2.3774425983428955,0.7321340116587552,0.7321340116587552,0.06800349056720734,0.05812385301532046,0.05812385301532046,0.2078651636838913,0.0006201796932145953,0.0002983615850098431,0.06652563065290451,0.000490067875944078,0.000490067875944078,-0.013747230172157288,0.2799088927332446,0.19250966608524323,-0.32578814029693604,1.7738780975341797,0.08902993053197861,0.7394913256168365,0.7394913256168365,0.8481846451759338,0.00028122475487180054,0.00028122475487180054,1.173950433731079,-1.9486854076385498,-0.034249693155288696,0.05613541603088379,0.03103057536689931,0.03103057536689931,0.0030924296006560326,0.0016598021611571312,-0.007357313958081257,-0.007357313958081257,-0.06546688824892044,-0.0001426248054485768,-0.0001426248054485768,0.023563042283058167,0.00017547783500049263,-0.19481927156448364,0.00013859994942322373,0.00013859994942322373,0.1370030790567398,0.15825997292995453
FR1,AT1,france/30TXT/2017,austria/33UVP/2017,timematch_30TXT_to_33UVP_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,horsebeans,0.94,0.95,0.93,84.0,1,0.7870006331643015,1.5511598587036133,4.326128005981445,0.2000514268875122,0.12325584888458252,1.4997385740280151,1.0430039167404175,0.1576234996318817,2.3774425983428955,0.7321340116587552,0.7321340116587552,0.06800349056720734,0.05812385301532046,0.05812385301532046,0.2078651636838913,0.0006201796932145953,0.0002983615850098431,0.06652563065290451,0.000490067875944078,0.000490067875944078,-0.013747230172157288,0.2799088927332446,0.19250966608524323,-0.32578814029693604,1.7738780975341797,0.08902993053197861,0.7394913256168365,0.7394913256168365,0.8481846451759338,0.00028122475487180054,0.00028122475487180054,1.173950433731079,-1.9486854076385498,-0.034249693155288696,0.05613541603088379,0.03103057536689931,0.03103057536689931,0.0030924296006560326,0.0016598021611571312,-0.007357313958081257,-0.007357313958081257,-0.06546688824892044,-0.0001426248054485768,-0.0001426248054485768,0.023563042283058167,0.00017547783500049263,-0.19481927156448364,0.00013859994942322373,0.00013859994942322373,0.1370030790567398,0.15825997292995453
FR1,AT1,france/30TXT/2017,austria/33UVP/2017,timematch_30TXT_to_33UVP_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,meadow,1.0,1.0,0.99,2831.0,1,0.7870006331643015,1.5511598587036133,4.326128005981445,0.2000514268875122,0.12325584888458252,1.4997385740280151,1.0430039167404175,0.1576234996318817,2.3774425983428955,0.7321340116587552,0.7321340116587552,0.06800349056720734,0.05812385301532046,0.05812385301532046,0.2078651636838913,0.0006201796932145953,0.0002983615850098431,0.06652563065290451,0.000490067875944078,0.000490067875944078,-0.013747230172157288,0.2799088927332446,0.19250966608524323,-0.32578814029693604,1.7738780975341797,0.08902993053197861,0.7394913256168365,0.7394913256168365,0.8481846451759338,0.00028122475487180054,0.00028122475487180054,1.173950433731079,-1.9486854076385498,-0.034249693155288696,0.05613541603088379,0.03103057536689931,0.03103057536689931,0.0030924296006560326,0.0016598021611571312,-0.007357313958081257,-0.007357313958081257,-0.06546688824892044,-0.0001426248054485768,-0.0001426248054485768,0.023563042283058167,0.00017547783500049263,-0.19481927156448364,0.00013859994942322373,0.00013859994942322373,0.1370030790567398,0.15825997292995453
FR1,AT1,france/30TXT/2017,austria/33UVP/2017,timematch_30TXT_to_33UVP_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,spring_barley,0.79,0.68,0.94,48.0,1,0.7870006331643015,1.5511598587036133,4.326128005981445,0.2000514268875122,0.12325584888458252,1.4997385740280151,1.0430039167404175,0.1576234996318817,2.3774425983428955,0.7321340116587552,0.7321340116587552,0.06800349056720734,0.05812385301532046,0.05812385301532046,0.2078651636838913,0.0006201796932145953,0.0002983615850098431,0.06652563065290451,0.000490067875944078,0.000490067875944078,-0.013747230172157288,0.2799088927332446,0.19250966608524323,-0.32578814029693604,1.7738780975341797,0.08902993053197861,0.7394913256168365,0.7394913256168365,0.8481846451759338,0.00028122475487180054,0.00028122475487180054,1.173950433731079,-1.9486854076385498,-0.034249693155288696,0.05613541603088379,0.03103057536689931,0.03103057536689931,0.0030924296006560326,0.0016598021611571312,-0.007357313958081257,-0.007357313958081257,-0.06546688824892044,-0.0001426248054485768,-0.0001426248054485768,0.023563042283058167,0.00017547783500049263,-0.19481927156448364,0.00013859994942322373,0.00013859994942322373,0.1370030790567398,0.15825997292995453
FR1,AT1,france/30TXT/2017,austria/33UVP/2017,timematch_30TXT_to_33UVP_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,spring_peas,0.5,0.41,0.64,11.0,1,0.7870006331643015,1.5511598587036133,4.326128005981445,0.2000514268875122,0.12325584888458252,1.4997385740280151,1.0430039167404175,0.1576234996318817,2.3774425983428955,0.7321340116587552,0.7321340116587552,0.06800349056720734,0.05812385301532046,0.05812385301532046,0.2078651636838913,0.0006201796932145953,0.0002983615850098431,0.06652563065290451,0.000490067875944078,0.000490067875944078,-0.013747230172157288,0.2799088927332446,0.19250966608524323,-0.32578814029693604,1.7738780975341797,0.08902993053197861,0.7394913256168365,0.7394913256168365,0.8481846451759338,0.00028122475487180054,0.00028122475487180054,1.173950433731079,-1.9486854076385498,-0.034249693155288696,0.05613541603088379,0.03103057536689931,0.03103057536689931,0.0030924296006560326,0.0016598021611571312,-0.007357313958081257,-0.007357313958081257,-0.06546688824892044,-0.0001426248054485768,-0.0001426248054485768,0.023563042283058167,0.00017547783500049263,-0.19481927156448364,0.00013859994942322373,0.00013859994942322373,0.1370030790567398,0.15825997292995453
FR1,AT1,france/30TXT/2017,austria/33UVP/2017,timematch_30TXT_to_33UVP_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,sunflowers,0.47,0.33,0.8,5.0,1,0.7870006331643015,1.5511598587036133,4.326128005981445,0.2000514268875122,0.12325584888458252,1.4997385740280151,1.0430039167404175,0.1576234996318817,2.3774425983428955,0.7321340116587552,0.7321340116587552,0.06800349056720734,0.05812385301532046,0.05812385301532046,0.2078651636838913,0.0006201796932145953,0.0002983615850098431,0.06652563065290451,0.000490067875944078,0.000490067875944078,-0.013747230172157288,0.2799088927332446,0.19250966608524323,-0.32578814029693604,1.7738780975341797,0.08902993053197861,0.7394913256168365,0.7394913256168365,0.8481846451759338,0.00028122475487180054,0.00028122475487180054,1.173950433731079,-1.9486854076385498,-0.034249693155288696,0.05613541603088379,0.03103057536689931,0.03103057536689931,0.0030924296006560326,0.0016598021611571312,-0.007357313958081257,-0.007357313958081257,-0.06546688824892044,-0.0001426248054485768,-0.0001426248054485768,0.023563042283058167,0.00017547783500049263,-0.19481927156448364,0.00013859994942322373,0.00013859994942322373,0.1370030790567398,0.15825997292995453
FR1,AT1,france/30TXT/2017,austria/33UVP/2017,timematch_30TXT_to_33UVP_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,winter_barley,0.94,0.89,0.99,888.0,1,0.7870006331643015,1.5511598587036133,4.326128005981445,0.2000514268875122,0.12325584888458252,1.4997385740280151,1.0430039167404175,0.1576234996318817,2.3774425983428955,0.7321340116587552,0.7321340116587552,0.06800349056720734,0.05812385301532046,0.05812385301532046,0.2078651636838913,0.0006201796932145953,0.0002983615850098431,0.06652563065290451,0.000490067875944078,0.000490067875944078,-0.013747230172157288,0.2799088927332446,0.19250966608524323,-0.32578814029693604,1.7738780975341797,0.08902993053197861,0.7394913256168365,0.7394913256168365,0.8481846451759338,0.00028122475487180054,0.00028122475487180054,1.173950433731079,-1.9486854076385498,-0.034249693155288696,0.05613541603088379,0.03103057536689931,0.03103057536689931,0.0030924296006560326,0.0016598021611571312,-0.007357313958081257,-0.007357313958081257,-0.06546688824892044,-0.0001426248054485768,-0.0001426248054485768,0.023563042283058167,0.00017547783500049263,-0.19481927156448364,0.00013859994942322373,0.00013859994942322373,0.1370030790567398,0.15825997292995453
FR1,AT1,france/30TXT/2017,austria/33UVP/2017,timematch_30TXT_to_33UVP_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,winter_oat,0.0,0.0,0.0,0.0,1,0.7870006331643015,1.5511598587036133,4.326128005981445,0.2000514268875122,0.12325584888458252,1.4997385740280151,1.0430039167404175,0.1576234996318817,2.3774425983428955,0.7321340116587552,0.7321340116587552,0.06800349056720734,0.05812385301532046,0.05812385301532046,0.2078651636838913,0.0006201796932145953,0.0002983615850098431,0.06652563065290451,0.000490067875944078,0.000490067875944078,-0.013747230172157288,0.2799088927332446,0.19250966608524323,-0.32578814029693604,1.7738780975341797,0.08902993053197861,0.7394913256168365,0.7394913256168365,0.8481846451759338,0.00028122475487180054,0.00028122475487180054,1.173950433731079,-1.9486854076385498,-0.034249693155288696,0.05613541603088379,0.03103057536689931,0.03103057536689931,0.0030924296006560326,0.0016598021611571312,-0.007357313958081257,-0.007357313958081257,-0.06546688824892044,-0.0001426248054485768,-0.0001426248054485768,0.023563042283058167,0.00017547783500049263,-0.19481927156448364,0.00013859994942322373,0.00013859994942322373,0.1370030790567398,0.15825997292995453
FR1,AT1,france/30TXT/2017,austria/33UVP/2017,timematch_30TXT_to_33UVP_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,winter_rapeseed,1.0,1.0,1.0,207.0,1,0.7870006331643015,1.5511598587036133,4.326128005981445,0.2000514268875122,0.12325584888458252,1.4997385740280151,1.0430039167404175,0.1576234996318817,2.3774425983428955,0.7321340116587552,0.7321340116587552,0.06800349056720734,0.05812385301532046,0.05812385301532046,0.2078651636838913,0.0006201796932145953,0.0002983615850098431,0.06652563065290451,0.000490067875944078,0.000490067875944078,-0.013747230172157288,0.2799088927332446,0.19250966608524323,-0.32578814029693604,1.7738780975341797,0.08902993053197861,0.7394913256168365,0.7394913256168365,0.8481846451759338,0.00028122475487180054,0.00028122475487180054,1.173950433731079,-1.9486854076385498,-0.034249693155288696,0.05613541603088379,0.03103057536689931,0.03103057536689931,0.0030924296006560326,0.0016598021611571312,-0.007357313958081257,-0.007357313958081257,-0.06546688824892044,-0.0001426248054485768,-0.0001426248054485768,0.023563042283058167,0.00017547783500049263,-0.19481927156448364,0.00013859994942322373,0.00013859994942322373,0.1370030790567398,0.15825997292995453
FR1,AT1,france/30TXT/2017,austria/33UVP/2017,timematch_30TXT_to_33UVP_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,winter_triticale,0.3,0.94,0.18,261.0,1,0.7870006331643015,1.5511598587036133,4.326128005981445,0.2000514268875122,0.12325584888458252,1.4997385740280151,1.0430039167404175,0.1576234996318817,2.3774425983428955,0.7321340116587552,0.7321340116587552,0.06800349056720734,0.05812385301532046,0.05812385301532046,0.2078651636838913,0.0006201796932145953,0.0002983615850098431,0.06652563065290451,0.000490067875944078,0.000490067875944078,-0.013747230172157288,0.2799088927332446,0.19250966608524323,-0.32578814029693604,1.7738780975341797,0.08902993053197861,0.7394913256168365,0.7394913256168365,0.8481846451759338,0.00028122475487180054,0.00028122475487180054,1.173950433731079,-1.9486854076385498,-0.034249693155288696,0.05613541603088379,0.03103057536689931,0.03103057536689931,0.0030924296006560326,0.0016598021611571312,-0.007357313958081257,-0.007357313958081257,-0.06546688824892044,-0.0001426248054485768,-0.0001426248054485768,0.023563042283058167,0.00017547783500049263,-0.19481927156448364,0.00013859994942322373,0.00013859994942322373,0.1370030790567398,0.15825997292995453
FR1,AT1,france/30TXT/2017,austria/33UVP/2017,timematch_30TXT_to_33UVP_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,winter_wheat,0.94,0.9,0.98,1188.0,1,0.7870006331643015,1.5511598587036133,4.326128005981445,0.2000514268875122,0.12325584888458252,1.4997385740280151,1.0430039167404175,0.1576234996318817,2.3774425983428955,0.7321340116587552,0.7321340116587552,0.06800349056720734,0.05812385301532046,0.05812385301532046,0.2078651636838913,0.0006201796932145953,0.0002983615850098431,0.06652563065290451,0.000490067875944078,0.000490067875944078,-0.013747230172157288,0.2799088927332446,0.19250966608524323,-0.32578814029693604,1.7738780975341797,0.08902993053197861,0.7394913256168365,0.7394913256168365,0.8481846451759338,0.00028122475487180054,0.00028122475487180054,1.173950433731079,-1.9486854076385498,-0.034249693155288696,0.05613541603088379,0.03103057536689931,0.03103057536689931,0.0030924296006560326,0.0016598021611571312,-0.007357313958081257,-0.007357313958081257,-0.06546688824892044,-0.0001426248054485768,-0.0001426248054485768,0.023563042283058167,0.00017547783500049263,-0.19481927156448364,0.00013859994942322373,0.00013859994942322373,0.1370030790567398,0.15825997292995453
FR2,FR1,france/31TCJ/2017,france/30TXT/2017,timematch_31TCJ_to_30TXT_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,corn,0.99,0.98,0.99,3484.0,1,0.76960483161027,1.7828426361083984,2.499830961227417,0.2369365245103836,0.10544401407241821,1.248823642730713,0.9922181963920593,0.1943543404340744,2.183304786682129,0.6546598424514135,0.6546598424514135,0.03600727394223213,0.03504532829880232,0.03504532829880232,0.1417853683233261,0.0002774327585939318,0.00018058385467156768,0.07661489397287369,0.00024001396377570927,0.0002400139783276245,-0.01817106455564499,0.42720616143867274,0.16075800359249115,0.24898302555084229,1.9400767087936401,0.023602159693837166,0.7325855493545532,0.7325855493545532,1.0790377855300903,0.00014170676877256483,0.00014170676877256483,1.4978066682815552,-0.3165261745452881,-0.022155553102493286,0.07121968269348145,0.055669499558546616,0.055669499558546616,0.002766799181699753,0.0007952952291816473,-0.07792570690313971,-0.07792570690313971,0.05606370232999325,-1.8880426068790257e-05,-1.8880426068790257e-05,0.07966586202383041,0.0007408550009131432,0.086819589138031,0.00012282634270377457,0.00012282634270377457,0.1236150786280632,0.13860245048999786
FR2,FR1,france/31TCJ/2017,france/30TXT/2017,timematch_31TCJ_to_30TXT_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,horsebeans,0.9,0.91,0.89,87.0,1,0.76960483161027,1.7828426361083984,2.499830961227417,0.2369365245103836,0.10544401407241821,1.248823642730713,0.9922181963920593,0.1943543404340744,2.183304786682129,0.6546598424514135,0.6546598424514135,0.03600727394223213,0.03504532829880232,0.03504532829880232,0.1417853683233261,0.0002774327585939318,0.00018058385467156768,0.07661489397287369,0.00024001396377570927,0.0002400139783276245,-0.01817106455564499,0.42720616143867274,0.16075800359249115,0.24898302555084229,1.9400767087936401,0.023602159693837166,0.7325855493545532,0.7325855493545532,1.0790377855300903,0.00014170676877256483,0.00014170676877256483,1.4978066682815552,-0.3165261745452881,-0.022155553102493286,0.07121968269348145,0.055669499558546616,0.055669499558546616,0.002766799181699753,0.0007952952291816473,-0.07792570690313971,-0.07792570690313971,0.05606370232999325,-1.8880426068790257e-05,-1.8880426068790257e-05,0.07966586202383041,0.0007408550009131432,0.086819589138031,0.00012282634270377457,0.00012282634270377457,0.1236150786280632,0.13860245048999786
FR2,FR1,france/31TCJ/2017,france/30TXT/2017,timematch_31TCJ_to_30TXT_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,meadow,0.99,0.99,0.99,9522.0,1,0.76960483161027,1.7828426361083984,2.499830961227417,0.2369365245103836,0.10544401407241821,1.248823642730713,0.9922181963920593,0.1943543404340744,2.183304786682129,0.6546598424514135,0.6546598424514135,0.03600727394223213,0.03504532829880232,0.03504532829880232,0.1417853683233261,0.0002774327585939318,0.00018058385467156768,0.07661489397287369,0.00024001396377570927,0.0002400139783276245,-0.01817106455564499,0.42720616143867274,0.16075800359249115,0.24898302555084229,1.9400767087936401,0.023602159693837166,0.7325855493545532,0.7325855493545532,1.0790377855300903,0.00014170676877256483,0.00014170676877256483,1.4978066682815552,-0.3165261745452881,-0.022155553102493286,0.07121968269348145,0.055669499558546616,0.055669499558546616,0.002766799181699753,0.0007952952291816473,-0.07792570690313971,-0.07792570690313971,0.05606370232999325,-1.8880426068790257e-05,-1.8880426068790257e-05,0.07966586202383041,0.0007408550009131432,0.086819589138031,0.00012282634270377457,0.00012282634270377457,0.1236150786280632,0.13860245048999786
FR2,FR1,france/31TCJ/2017,france/30TXT/2017,timematch_31TCJ_to_30TXT_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,spring_barley,0.63,0.7,0.57,80.0,1,0.76960483161027,1.7828426361083984,2.499830961227417,0.2369365245103836,0.10544401407241821,1.248823642730713,0.9922181963920593,0.1943543404340744,2.183304786682129,0.6546598424514135,0.6546598424514135,0.03600727394223213,0.03504532829880232,0.03504532829880232,0.1417853683233261,0.0002774327585939318,0.00018058385467156768,0.07661489397287369,0.00024001396377570927,0.0002400139783276245,-0.01817106455564499,0.42720616143867274,0.16075800359249115,0.24898302555084229,1.9400767087936401,0.023602159693837166,0.7325855493545532,0.7325855493545532,1.0790377855300903,0.00014170676877256483,0.00014170676877256483,1.4978066682815552,-0.3165261745452881,-0.022155553102493286,0.07121968269348145,0.055669499558546616,0.055669499558546616,0.002766799181699753,0.0007952952291816473,-0.07792570690313971,-0.07792570690313971,0.05606370232999325,-1.8880426068790257e-05,-1.8880426068790257e-05,0.07966586202383041,0.0007408550009131432,0.086819589138031,0.00012282634270377457,0.00012282634270377457,0.1236150786280632,0.13860245048999786
FR2,FR1,france/31TCJ/2017,france/30TXT/2017,timematch_31TCJ_to_30TXT_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,spring_peas,0.65,0.76,0.57,51.0,1,0.76960483161027,1.7828426361083984,2.499830961227417,0.2369365245103836,0.10544401407241821,1.248823642730713,0.9922181963920593,0.1943543404340744,2.183304786682129,0.6546598424514135,0.6546598424514135,0.03600727394223213,0.03504532829880232,0.03504532829880232,0.1417853683233261,0.0002774327585939318,0.00018058385467156768,0.07661489397287369,0.00024001396377570927,0.0002400139783276245,-0.01817106455564499,0.42720616143867274,0.16075800359249115,0.24898302555084229,1.9400767087936401,0.023602159693837166,0.7325855493545532,0.7325855493545532,1.0790377855300903,0.00014170676877256483,0.00014170676877256483,1.4978066682815552,-0.3165261745452881,-0.022155553102493286,0.07121968269348145,0.055669499558546616,0.055669499558546616,0.002766799181699753,0.0007952952291816473,-0.07792570690313971,-0.07792570690313971,0.05606370232999325,-1.8880426068790257e-05,-1.8880426068790257e-05,0.07966586202383041,0.0007408550009131432,0.086819589138031,0.00012282634270377457,0.00012282634270377457,0.1236150786280632,0.13860245048999786
FR2,FR1,france/31TCJ/2017,france/30TXT/2017,timematch_31TCJ_to_30TXT_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,sunflowers,0.94,0.95,0.94,237.0,1,0.76960483161027,1.7828426361083984,2.499830961227417,0.2369365245103836,0.10544401407241821,1.248823642730713,0.9922181963920593,0.1943543404340744,2.183304786682129,0.6546598424514135,0.6546598424514135,0.03600727394223213,0.03504532829880232,0.03504532829880232,0.1417853683233261,0.0002774327585939318,0.00018058385467156768,0.07661489397287369,0.00024001396377570927,0.0002400139783276245,-0.01817106455564499,0.42720616143867274,0.16075800359249115,0.24898302555084229,1.9400767087936401,0.023602159693837166,0.7325855493545532,0.7325855493545532,1.0790377855300903,0.00014170676877256483,0.00014170676877256483,1.4978066682815552,-0.3165261745452881,-0.022155553102493286,0.07121968269348145,0.055669499558546616,0.055669499558546616,0.002766799181699753,0.0007952952291816473,-0.07792570690313971,-0.07792570690313971,0.05606370232999325,-1.8880426068790257e-05,-1.8880426068790257e-05,0.07966586202383041,0.0007408550009131432,0.086819589138031,0.00012282634270377457,0.00012282634270377457,0.1236150786280632,0.13860245048999786
FR2,FR1,france/31TCJ/2017,france/30TXT/2017,timematch_31TCJ_to_30TXT_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,winter_barley,0.91,0.84,0.98,746.0,1,0.76960483161027,1.7828426361083984,2.499830961227417,0.2369365245103836,0.10544401407241821,1.248823642730713,0.9922181963920593,0.1943543404340744,2.183304786682129,0.6546598424514135,0.6546598424514135,0.03600727394223213,0.03504532829880232,0.03504532829880232,0.1417853683233261,0.0002774327585939318,0.00018058385467156768,0.07661489397287369,0.00024001396377570927,0.0002400139783276245,-0.01817106455564499,0.42720616143867274,0.16075800359249115,0.24898302555084229,1.9400767087936401,0.023602159693837166,0.7325855493545532,0.7325855493545532,1.0790377855300903,0.00014170676877256483,0.00014170676877256483,1.4978066682815552,-0.3165261745452881,-0.022155553102493286,0.07121968269348145,0.055669499558546616,0.055669499558546616,0.002766799181699753,0.0007952952291816473,-0.07792570690313971,-0.07792570690313971,0.05606370232999325,-1.8880426068790257e-05,-1.8880426068790257e-05,0.07966586202383041,0.0007408550009131432,0.086819589138031,0.00012282634270377457,0.00012282634270377457,0.1236150786280632,0.13860245048999786
FR2,FR1,france/31TCJ/2017,france/30TXT/2017,timematch_31TCJ_to_30TXT_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,winter_oat,0.0,0.0,0.0,75.0,1,0.76960483161027,1.7828426361083984,2.499830961227417,0.2369365245103836,0.10544401407241821,1.248823642730713,0.9922181963920593,0.1943543404340744,2.183304786682129,0.6546598424514135,0.6546598424514135,0.03600727394223213,0.03504532829880232,0.03504532829880232,0.1417853683233261,0.0002774327585939318,0.00018058385467156768,0.07661489397287369,0.00024001396377570927,0.0002400139783276245,-0.01817106455564499,0.42720616143867274,0.16075800359249115,0.24898302555084229,1.9400767087936401,0.023602159693837166,0.7325855493545532,0.7325855493545532,1.0790377855300903,0.00014170676877256483,0.00014170676877256483,1.4978066682815552,-0.3165261745452881,-0.022155553102493286,0.07121968269348145,0.055669499558546616,0.055669499558546616,0.002766799181699753,0.0007952952291816473,-0.07792570690313971,-0.07792570690313971,0.05606370232999325,-1.8880426068790257e-05,-1.8880426068790257e-05,0.07966586202383041,0.0007408550009131432,0.086819589138031,0.00012282634270377457,0.00012282634270377457,0.1236150786280632,0.13860245048999786
FR2,FR1,france/31TCJ/2017,france/30TXT/2017,timematch_31TCJ_to_30TXT_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,winter_peas,0.6,0.5,0.75,12.0,1,0.76960483161027,1.7828426361083984,2.499830961227417,0.2369365245103836,0.10544401407241821,1.248823642730713,0.9922181963920593,0.1943543404340744,2.183304786682129,0.6546598424514135,0.6546598424514135,0.03600727394223213,0.03504532829880232,0.03504532829880232,0.1417853683233261,0.0002774327585939318,0.00018058385467156768,0.07661489397287369,0.00024001396377570927,0.0002400139783276245,-0.01817106455564499,0.42720616143867274,0.16075800359249115,0.24898302555084229,1.9400767087936401,0.023602159693837166,0.7325855493545532,0.7325855493545532,1.0790377855300903,0.00014170676877256483,0.00014170676877256483,1.4978066682815552,-0.3165261745452881,-0.022155553102493286,0.07121968269348145,0.055669499558546616,0.055669499558546616,0.002766799181699753,0.0007952952291816473,-0.07792570690313971,-0.07792570690313971,0.05606370232999325,-1.8880426068790257e-05,-1.8880426068790257e-05,0.07966586202383041,0.0007408550009131432,0.086819589138031,0.00012282634270377457,0.00012282634270377457,0.1236150786280632,0.13860245048999786
FR2,FR1,france/31TCJ/2017,france/30TXT/2017,timematch_31TCJ_to_30TXT_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,winter_rapeseed,0.99,0.99,1.0,718.0,1,0.76960483161027,1.7828426361083984,2.499830961227417,0.2369365245103836,0.10544401407241821,1.248823642730713,0.9922181963920593,0.1943543404340744,2.183304786682129,0.6546598424514135,0.6546598424514135,0.03600727394223213,0.03504532829880232,0.03504532829880232,0.1417853683233261,0.0002774327585939318,0.00018058385467156768,0.07661489397287369,0.00024001396377570927,0.0002400139783276245,-0.01817106455564499,0.42720616143867274,0.16075800359249115,0.24898302555084229,1.9400767087936401,0.023602159693837166,0.7325855493545532,0.7325855493545532,1.0790377855300903,0.00014170676877256483,0.00014170676877256483,1.4978066682815552,-0.3165261745452881,-0.022155553102493286,0.07121968269348145,0.055669499558546616,0.055669499558546616,0.002766799181699753,0.0007952952291816473,-0.07792570690313971,-0.07792570690313971,0.05606370232999325,-1.8880426068790257e-05,-1.8880426068790257e-05,0.07966586202383041,0.0007408550009131432,0.086819589138031,0.00012282634270377457,0.00012282634270377457,0.1236150786280632,0.13860245048999786
FR2,FR1,france/31TCJ/2017,france/30TXT/2017,timematch_31TCJ_to_30TXT_closedset_noshift_sourcephasecompact_p5_v222_s010_rel003,winter_triticale,0.67,0.69,0.65,518.0,1,0.76960483161027,1.7828426361083984,2.499830961227417,0.2369365245103836,0.10544401407241821,1.248823642730713,0.9922181963920593,0.1943543404340744,2.183304786682129,0.6546598424514135,0.6546598424514135,0.03600727394223213,0.03504532829880232,0.03504532829880232,0.1417853683233261,0.0002774327585939318,0.00018058385467156768,0.07661489397287369,0.00024001396377570927,0.0002400139783276245,-0.01817106455564499,0.42720616143867274,0.16075800359249115,0.24898302555084229,1.9400767087936401,0.023602159693837166,0.7325855493545532,0.7325855493545532,1.0790377855300903,0.00014170676877256483,0.00014170676877256483,1.4978066682815552,-0.3165261745452881,-0.022155553102493286,0.07121968269348145,0.055669499558546616,0.055669499558546616,0.002766799181699753,0.0007952952291816473,-0.07792570690313971,-0.07792570690313971,0.05606370232999325,-1.8880426068790257e-05,-1.8880426068790257e-05,0.07966586202383041,0.0007408550009131432,0.086819589138031,0.00012282634270377457,0.00012282634270377457,0.1236150786280632,0.13860245048999786
