group_name,group_value,metric,corr_with_class_f1,abs_corr,pair_count,row_count
source,AT1,target_ndvi_q90_range_mean,-0.03152208464709434,0.03152208464709434,30,30
source,AT1,pse_mid_curve_distance,0.009796062916109882,0.009796062916109882,30,30
source,AT1,classwise_curve_shift_mse_mean,0.006136903435136368,0.006136903435136368,30,30
source,AT1,raw_source_ndvi_q90_range_mean,5.303540492970449e-16,5.303540492970449e-16,30,30
source,AT1,source_ndvi_q90_range_mean,5.303540492970449e-16,5.303540492970449e-16,30,30
source,AT1,raw_source_ndvi_q90_range_std,5.234213166264953e-16,5.234213166264953e-16,30,30
source,AT1,source_ndvi_q90_range_std,5.234213166264953e-16,5.234213166264953e-16,30,30
source,AT1,raw_source_class_curve_variance_mean,nan,nan,30,30
source,AT1,raw_source_curve_activity_range,nan,nan,30,30
source,AT1,raw_source_curve_spread,nan,nan,30,30
source,AT1,raw_source_fisher_ratio,nan,nan,30,30
source,AT1,source_class_curve_variance_mean,nan,nan,30,30
source,DK1,relation_structure_distance,0.17697104475225983,0.17697104475225983,36,36
source,DK1,source_fisher_ratio,0.17282889157017922,0.17282889157017922,36,36
source,DK1,raw_curve_activity_range_gap,-0.17123603627467174,0.17123603627467174,36,36
source,DK1,raw_target_curve_activity_range,0.17123603627467174,0.17123603627467174,36,36
source,DK1,raw_curve_spread_gap,-0.16953083833414093,0.16953083833414093,36,36
source,DK1,raw_target_curve_spread,0.16953083833414093,0.16953083833414093,36,36
source,DK1,ndvi_q90_range_mean_gap,-0.16272252199832704,0.16272252199832704,36,36
source,DK1,raw_ndvi_q90_range_mean_gap,-0.16272252199832704,0.16272252199832704,36,36
source,DK1,raw_target_ndvi_q90_range_mean,0.16272252199832696,0.16272252199832696,36,36
source,DK1,target_ndvi_q90_range_mean,0.16272252199832696,0.16272252199832696,36,36
source,DK1,domain_ndvi_curve_mse,0.16192871926842137,0.16192871926842137,36,36
source,DK1,target_fisher_ratio,0.15744966413881725,0.15744966413881725,36,36
source,DK1,fisher_ratio_gap,-0.15473868211038733,0.15473868211038733,36,36
source,DK1,mmd,-0.1537246252818585,0.1537246252818585,36,36
source,DK1,class_curve_variance_mean_gap,-0.15186449446354436,0.15186449446354436,36,36
source,DK1,raw_class_curve_variance_mean_gap,-0.15186449446354436,0.15186449446354436,36,36
source,DK1,raw_target_class_curve_variance_mean,0.1518644944635443,0.1518644944635443,36,36
source,DK1,target_class_curve_variance_mean,0.1518644944635443,0.1518644944635443,36,36
source,DK1,source_curve_spread,0.15121577200788455,0.15121577200788455,36,36
source,DK1,prototype_distance,-0.14768830553138734,0.14768830553138734,36,36
source,DK1,pse_trend_curve_distance,0.14366854716394334,0.14366854716394334,36,36
source,DK1,best_shifted_curve_mse,0.14244026996384418,0.14244026996384418,36,36
source,DK1,class_relative_curve_structure_mse,0.1265904522420172,0.1265904522420172,36,36
source,DK1,pse_late_curve_distance,-0.12586615170815263,0.12586615170815263,36,36
source,DK1,classwise_curve_shift_mse_mean,0.12504935498408176,0.12504935498408176,36,36
source,DK1,pse_mid_curve_distance,-0.11224678168793152,0.11224678168793152,36,36
source,DK1,curve_activity_range_gap,-0.11060277629951888,0.11060277629951888,36,36
source,DK1,global_curve_shift_mse,0.11021099148053698,0.11021099148053698,36,36
